Timestamp,City,PM2.5,PM10,NO2,NH3,CO,SO2,O3,PM2.5_was_missing,PM10_was_missing,NO2_was_missing,NH3_was_missing,CO_was_missing,SO2_was_missing,O3_was_missing,AQI,n_avail_sub
2021-08-28,Mumbai,22.4,100.78,25.05,28.41,1.81,10.98,8.12,0,0,0,0,0,0,0,89.65555555555557,6
2021-08-29,Mumbai,22.69,89.04,27.27,30.45,1.86,12.64,8.03,0,0,0,0,0,0,0,92.37777777777778,7
2021-08-30,Mumbai,24.67,96.09,22.85,29.48,1.95,12.8,7.69,0,0,0,0,0,0,0,97.27777777777777,7
2021-08-31,Mumbai,16.98,53.26,28.82,23.63,1.98,12.28,7.62,0,0,0,0,0,0,0,98.91111111111111,7
2021-09-01,Mumbai,11.01,40.14,26.86,28.72,1.84,12.6,7.46,0,0,0,0,0,0,0,91.28888888888889,7
2021-09-02,Mumbai,10.27,37.27,23.81,28.14,1.65,10.69,7.69,0,0,0,0,0,0,0,80.94444444444444,7
2021-09-03,Mumbai,12.16,43.58,26.97,29.8,1.79,11.53,7.66,0,0,0,0,0,0,0,88.56666666666666,7
2021-09-04,Mumbai,13.04,41.88,26.1,27.2,1.86,11.66,8.06,0,0,0,0,0,0,0,92.37777777777778,7
2021-09-05,Mumbai,18.39,60.1,31.71,27.74,2.04,14.62,7.38,0,0,0,0,0,0,0,60.1,6
2021-09-06,Mumbai,14.26,56.52,29.31,28.33,1.95,14.73,7.72,0,0,0,0,0,0,0,97.27777777777777,7
2021-09-07,Mumbai,14.86,45.51,27.93,28.05,1.97,14.72,7.98,0,0,0,0,0,0,0,98.36666666666667,7
2021-09-08,Mumbai,8.51,30.8,25.22,29.9,1.76,14.0,7.71,0,0,0,0,0,0,0,86.93333333333334,7
2021-09-09,Mumbai,8.53,37.95,19.2,28.01,1.52,10.88,7.54,0,0,0,0,0,0,0,73.86666666666666,7
2021-09-10,Mumbai,10.6,44.47,19.07,29.73,1.53,10.79,8.15,0,0,0,0,0,0,0,74.41111111111111,7
2021-09-11,Mumbai,8.89,37.2,19.0,25.67,1.49,9.37,8.16,0,0,0,0,0,0,0,72.23333333333333,7
2021-09-12,Mumbai,8.69,28.7,23.55,20.52,1.6,10.36,9.11,0,0,0,0,0,0,0,78.22222222222223,7
2021-09-13,Mumbai,12.46,54.01,24.64,21.32,1.66,9.42,9.87,0,0,0,0,0,0,0,81.48888888888888,7
2021-09-14,Mumbai,22.7,87.81,24.38,21.71,1.63,8.02,9.55,0,0,0,0,0,0,0,87.81,7
2021-09-15,Mumbai,23.19,90.99,21.88,20.58,1.54,5.85,9.63,0,0,0,0,0,0,0,90.99,7
2021-09-16,Mumbai,21.62,85.2,20.04,22.85,1.49,5.25,9.01,0,0,0,0,0,0,0,85.2,7
2021-09-17,Mumbai,17.8,69.4,18.26,22.19,1.48,3.45,8.78,0,0,0,0,0,0,0,71.68888888888888,7
2021-09-18,Mumbai,14.3,59.35,20.95,24.53,1.55,5.0,9.46,0,0,0,0,0,0,0,75.5,7
2021-09-19,Mumbai,11.31,42.33,23.88,22.57,1.63,6.28,8.39,0,0,0,0,0,0,0,79.85555555555555,7
2021-09-20,Mumbai,10.15,37.01,24.74,21.3,1.72,7.66,7.71,0,0,0,0,0,0,0,84.75555555555556,7
2021-09-21,Mumbai,9.33,32.31,26.9,19.9,1.83,9.02,7.75,0,0,0,0,0,0,0,90.74444444444444,7
2021-09-22,Mumbai,14.99,54.46,34.2,16.65,2.02,11.17,7.19,0,0,0,0,0,0,0,54.46,6
2021-09-23,Mumbai,20.97,71.67,34.65,17.7,2.17,13.84,10.01,0,0,0,0,0,0,0,101.87721518987341,7
2021-09-24,Mumbai,21.57,81.39,20.58,20.84,1.95,12.74,12.78,0,0,0,0,0,0,0,97.27777777777777,7
2021-09-25,Mumbai,23.62,66.46,38.11,17.32,1.95,13.12,7.41,0,0,0,0,0,0,0,97.27777777777777,7
2021-09-26,Mumbai,19.15,74.55,25.09,15.58,1.84,11.12,7.6,0,0,0,0,0,0,0,91.28888888888889,7
2021-09-27,Mumbai,18.43,64.54,30.42,14.4,1.93,11.4,7.71,0,0,0,0,0,0,0,96.18888888888888,7
2021-09-28,Mumbai,15.57,54.85,30.37,14.26,1.87,10.06,7.98,0,0,0,0,0,0,0,92.92222222222222,7
2021-09-29,Mumbai,8.78,32.01,20.48,16.4,1.48,5.25,9.57,0,0,0,0,0,0,0,71.68888888888888,7
2021-09-30,Mumbai,12.93,46.35,21.63,14.54,1.65,6.02,8.31,0,0,0,0,0,0,0,80.94444444444444,7
2021-10-01,Mumbai,21.61,86.15,24.26,13.65,1.79,7.13,8.34,0,0,0,0,0,0,0,88.56666666666666,7
2021-10-02,Mumbai,27.79,104.52,28.47,13.2,2.0,7.81,10.64,0,0,0,0,0,0,0,103.33879194630872,7
2021-10-03,Mumbai,27.63,97.67,32.47,12.63,2.01,7.07,15.59,0,0,0,0,0,0,0,97.67,6
2021-10-04,Mumbai,28.56,98.99,27.86,14.59,1.96,7.28,15.43,0,0,0,0,0,0,0,98.99,7
2021-10-05,Mumbai,23.85,91.28,27.14,14.79,1.82,6.06,16.73,0,0,0,0,0,0,0,91.28,7
2021-10-06,Mumbai,25.71,91.41,33.0,16.21,2.0,8.27,16.88,0,0,0,0,0,0,0,100.0,7
2021-10-07,Mumbai,24.57,82.31,36.67,18.89,2.07,10.61,17.33,0,0,0,0,0,0,0,82.31,6
2021-10-08,Mumbai,17.99,65.42,28.67,19.73,1.9,11.45,9.93,0,0,0,0,0,0,0,94.55555555555554,7
2021-10-09,Mumbai,13.83,59.77,27.73,19.04,1.8,11.47,10.24,0,0,0,0,0,0,0,89.11111111111111,7
2021-10-10,Mumbai,19.61,73.07,26.3,18.45,1.94,13.0,10.09,0,0,0,0,0,0,0,96.73333333333332,7
2021-10-11,Mumbai,25.66,89.92,31.54,18.04,2.09,14.31,12.99,0,0,0,0,0,0,0,89.92,6
2021-10-12,Mumbai,34.04,113.24,33.5,19.26,2.17,15.72,14.3,0,0,0,0,0,0,0,109.13261744966442,7
2021-10-13,Mumbai,39.74,133.05,36.97,20.09,2.23,14.6,24.97,0,0,0,0,0,0,0,122.29496644295303,7
2021-10-14,Mumbai,56.4,187.2,36.24,21.02,2.5,15.97,21.82,0,0,0,0,0,0,0,158.2738255033557,7
2021-10-15,Mumbai,48.83,180.41,39.08,22.19,2.29,14.34,35.69,0,0,0,0,0,0,0,153.76234899328858,7
2021-10-16,Mumbai,42.95,167.38,48.73,21.31,2.18,12.01,41.22,0,0,0,0,0,0,0,145.1048322147651,7
2021-10-17,Mumbai,51.38,182.54,54.28,21.37,2.24,11.69,35.36,0,0,0,0,0,0,0,155.17758389261746,7
2021-10-18,Mumbai,25.6,110.55,42.89,21.56,1.87,7.77,26.13,0,0,0,0,0,0,0,107.34530201342281,7
2021-10-19,Mumbai,32.2,131.34,28.6,31.01,2.05,8.95,17.73,0,0,0,0,0,0,0,121.15879194630872,6
2021-10-20,Mumbai,31.95,124.3,17.13,35.77,1.99,4.71,25.13,0,0,0,0,0,0,0,116.48120805369128,7
2021-10-21,Mumbai,44.62,157.8,28.78,30.35,2.08,3.69,36.4,0,0,0,0,0,0,0,138.73959731543624,6
2021-10-22,Mumbai,49.07,175.17,26.15,31.06,2.44,6.14,27.6,0,0,0,0,0,0,0,150.28073825503355,7
2021-10-23,Mumbai,37.63,133.14,23.27,19.82,2.18,5.17,40.96,0,0,0,0,0,0,0,122.35476510067113,7
2021-10-24,Mumbai,21.35,82.39,17.43,12.6,1.79,2.27,21.06,0,0,0,0,0,0,0,88.56666666666666,7
2021-10-25,Mumbai,20.64,82.92,18.27,14.27,1.85,2.15,23.06,0,0,0,0,0,0,0,91.83333333333334,7
2021-10-26,Mumbai,43.12,150.41,26.87,15.6,2.15,3.76,29.37,0,0,0,0,0,0,0,133.8294630872483,7
2021-10-27,Mumbai,42.28,140.34,29.0,14.56,2.1,4.88,40.5,0,0,0,0,0,0,0,127.13865771812081,7
2021-10-28,Mumbai,44.57,151.41,31.53,16.0,2.04,2.24,56.67,0,0,0,0,0,0,0,134.49389261744966,6
2021-10-29,Mumbai,41.42,156.41,32.35,17.97,2.02,2.12,56.06,0,0,0,0,0,0,0,137.8160402684564,6
2021-10-30,Mumbai,44.08,159.49,37.17,17.13,1.98,1.7,77.28,0,0,0,0,0,0,0,139.8624832214765,7
2021-10-31,Mumbai,51.87,178.62,43.41,15.72,2.26,2.05,87.44,0,0,0,0,0,0,0,152.5730201342282,7
2021-11-01,Mumbai,68.64,217.06,44.3,16.43,2.54,5.67,68.48,0,0,0,0,0,0,0,178.1136912751678,7
2021-11-02,Mumbai,70.47,217.43,44.1,11.92,2.55,7.27,49.07,0,0,0,0,0,0,0,178.3595302013423,7
2021-11-03,Mumbai,58.49,179.99,35.79,10.82,2.37,5.8,48.85,0,0,0,0,0,0,0,153.48328859060405,7
2021-11-04,Mumbai,69.37,151.07,34.67,15.23,2.2,3.6,67.75,0,0,0,0,0,0,0,134.2679865771812,7
2021-11-05,Mumbai,70.37,182.48,31.48,14.78,2.19,5.36,45.63,0,0,0,0,0,0,0,155.13771812080537,7
2021-11-06,Mumbai,42.34,127.08,22.83,14.13,2.06,4.9,24.58,0,0,0,0,0,0,0,118.32832214765101,6
2021-11-07,Mumbai,38.75,129.33,20.97,13.08,1.81,2.53,47.47,0,0,0,0,0,0,0,119.82328859060404,7
2021-11-08,Mumbai,54.0,170.2,51.01,15.37,2.1,2.23,66.25,0,0,0,0,0,0,0,146.97852348993288,7
2021-11-09,Mumbai,58.07,189.94,36.98,13.26,2.25,4.11,53.1,0,0,0,0,0,0,0,160.0943624161074,7
2021-11-10,Mumbai,53.15,173.76,39.12,12.75,2.14,4.13,69.7,0,0,0,0,0,0,0,149.34389261744965,7
2021-11-11,Mumbai,55.75,182.8,43.29,12.14,2.25,4.65,65.61,0,0,0,0,0,0,0,155.3503355704698,7
2021-11-12,Mumbai,53.35,177.17,47.36,19.79,2.28,4.26,74.06,0,0,0,0,0,0,0,151.60959731543625,7
2021-11-13,Mumbai,61.13,187.29,47.18,17.39,2.41,3.92,75.81,0,0,0,0,0,0,0,158.33362416107383,7
2021-11-14,Mumbai,62.74,187.15,40.11,13.11,2.33,3.9,54.24,0,0,0,0,0,0,0,158.24060402684563,6
2021-11-15,Mumbai,67.72,202.69,41.22,14.87,2.45,4.68,41.47,0,0,0,0,0,0,0,168.56583892617448,7
2021-11-16,Mumbai,64.7,189.6,33.55,15.41,2.35,3.93,34.12,0,0,0,0,0,0,0,159.86845637583892,7
2021-11-17,Mumbai,40.53,122.72,24.92,16.1,2.21,4.2,28.76,0,0,0,0,0,0,0,115.43140939597316,7
2021-11-18,Mumbai,24.96,82.74,14.8,16.98,2.09,5.12,12.41,0,0,0,0,0,0,0,82.74,6
2021-11-19,Mumbai,32.87,107.78,25.27,15.76,1.69,3.7,24.42,0,0,0,0,0,0,0,105.5048322147651,7
2021-11-20,Mumbai,38.05,128.94,20.78,16.27,1.47,6.23,18.94,0,0,0,0,0,0,0,119.5641610738255,7
2021-11-21,Mumbai,17.18,64.28,16.65,10.95,1.02,2.57,14.16,0,0,0,0,0,0,0,64.28,6
2021-11-22,Mumbai,21.56,70.38,17.27,6.71,1.1,1.14,1.83,0,0,0,0,0,0,0,70.38,7
2021-11-23,Mumbai,24.07,84.74,20.46,8.13,1.22,3.05,7.23,0,0,0,0,0,0,0,84.74,7
2021-11-24,Mumbai,47.22,205.67,21.22,8.01,1.45,3.96,14.88,0,0,0,0,0,0,0,170.5458389261745,7
2021-11-25,Mumbai,55.2,185.37,30.66,8.81,1.92,8.28,12.19,0,0,0,0,0,0,0,157.05791946308725,7
2021-11-26,Mumbai,51.09,168.27,40.98,7.39,1.64,7.17,25.14,0,0,0,0,0,0,0,145.6961744966443,6
2021-11-27,Mumbai,51.35,169.58,39.52,7.32,1.62,7.29,34.35,0,0,0,0,0,0,0,146.56657718120806,7
2021-11-28,Mumbai,53.16,179.21,31.07,8.54,1.62,8.9,36.56,0,0,0,0,0,0,0,152.96503355704698,7
2021-11-29,Mumbai,44.47,162.78,34.55,9.22,1.36,7.04,42.73,0,0,0,0,0,0,0,142.04845637583892,7
2021-11-30,Mumbai,55.27,190.06,35.36,6.46,1.48,8.54,39.23,0,0,0,0,0,0,0,160.17409395973155,7
2021-12-01,Mumbai,40.38,114.19,23.16,7.65,1.44,3.84,14.81,0,0,0,0,0,0,0,109.7638255033557,7
2021-12-02,Mumbai,31.63,86.23,19.19,7.13,1.44,2.68,7.16,0,0,0,0,0,0,0,86.23,7
2021-12-03,Mumbai,41.17,134.01,18.15,1.01,1.75,7.47,5.18,0,0,0,0,0,0,0,122.9328187919463,7
2021-12-04,Mumbai,42.24,141.57,14.6,4.69,1.85,10.38,9.57,0,0,0,0,0,0,0,127.95590604026845,7
2021-12-05,Mumbai,44.65,148.76,19.18,6.83,1.94,12.09,9.73,0,0,0,0,0,0,0,132.73315436241612,7
2021-12-06,Mumbai,53.15,172.67,28.42,5.75,1.65,7.9,20.92,0,0,0,0,0,0,0,148.6196644295302,7
2021-12-07,Mumbai,73.69,234.35,33.16,5.32,1.79,8.27,34.25,0,0,0,0,0,0,0,189.60167785234898,7
2021-12-08,Mumbai,70.34,220.45,35.06,4.62,1.79,8.72,39.85,0,0,0,0,0,0,0,180.36610738255035,7
2021-12-09,Mumbai,68.47,208.74,38.91,2.86,1.74,7.66,28.99,0,0,0,0,0,0,0,172.58563758389263,7
2021-12-10,Mumbai,62.97,205.43,33.89,4.52,1.67,7.47,37.35,0,0,0,0,0,0,0,170.3863758389262,7
2021-12-11,Mumbai,57.16,189.91,62.72,10.23,1.51,7.72,47.51,0,0,0,0,0,0,0,160.07442953020134,7
2021-12-12,Mumbai,60.2,188.72,37.41,2.91,1.67,8.17,29.29,0,0,0,0,0,0,0,159.28375838926175,6
2021-12-13,Mumbai,55.29,183.85,33.78,5.71,1.7,7.98,27.01,0,0,0,0,0,0,0,156.0479865771812,7
2021-12-14,Mumbai,48.9,169.21,37.51,4.76,1.64,10.65,24.43,0,0,0,0,0,0,0,146.32073825503358,7
2021-12-15,Mumbai,68.77,215.96,51.56,3.16,1.64,7.21,35.11,0,0,0,0,0,0,0,177.3828187919463,7
2021-12-16,Mumbai,80.53,248.93,49.8,3.5,1.94,9.85,30.64,0,0,0,0,0,0,0,199.28906040268458,7
2021-12-17,Mumbai,85.81,255.64,46.73,3.06,1.93,9.12,22.41,0,0,0,0,0,0,0,205.64,7
2021-12-18,Mumbai,81.16,248.21,46.16,3.93,1.95,9.53,29.06,0,0,0,0,0,0,0,198.8106711409396,7
2021-12-19,Mumbai,68.1,207.89,43.49,5.42,1.64,8.59,45.43,0,0,0,0,0,0,0,172.02087248322147,7
2021-12-20,Mumbai,68.91,213.32,47.21,7.18,1.71,6.2,45.37,0,0,0,0,0,0,0,175.62872483221477,7
2021-12-21,Mumbai,74.88,227.85,52.17,6.57,1.86,6.55,38.22,0,0,0,0,0,0,0,185.28288590604026,7
2021-12-22,Mumbai,79.49,244.13,52.43,5.03,1.98,7.33,29.99,0,0,0,0,0,0,0,196.0997986577181,7
2021-12-23,Mumbai,73.33,233.29,49.24,2.57,1.99,7.19,37.49,0,0,0,0,0,0,0,188.89738255033558,7
2021-12-24,Mumbai,44.08,139.32,30.98,4.4,1.65,6.02,25.67,0,0,0,0,0,0,0,126.46093959731543,7
2021-12-25,Mumbai,43.69,144.59,29.17,9.56,1.5,7.95,24.13,0,0,0,0,0,0,0,129.9624832214765,7
2021-12-26,Mumbai,65.27,202.54,36.72,3.41,1.67,8.01,25.86,0,0,0,0,0,0,0,168.4661744966443,7
2021-12-27,Mumbai,73.14,231.29,39.17,3.35,1.97,8.75,22.76,0,0,0,0,0,0,0,187.5685234899329,7
2021-12-28,Mumbai,67.38,220.38,31.62,9.63,1.94,8.34,25.98,0,0,0,0,0,0,0,180.31959731543623,7
2021-12-29,Mumbai,42.95,153.13,25.23,7.15,1.42,3.81,25.55,0,0,0,0,0,0,0,135.63671140939596,7
2021-12-30,Mumbai,52.68,170.92,27.6,8.61,1.42,4.3,34.08,0,0,0,0,0,0,0,147.45691275167786,7
2021-12-31,Mumbai,53.17,172.46,23.33,6.96,1.39,4.35,31.23,0,0,0,0,0,0,0,148.48013422818792,7
2022-01-01,Mumbai,48.58,154.06,24.13,5.44,1.53,4.9,28.95,0,0,0,0,0,0,0,136.25463087248323,7
2022-01-02,Mumbai,52.08,162.62,24.37,4.6,1.69,6.39,29.01,0,0,0,0,0,0,0,141.9421476510067,7
2022-01-03,Mumbai,55.0,173.7,27.02,4.31,1.73,5.46,31.14,0,0,0,0,0,0,0,149.30402684563757,7
2022-01-04,Mumbai,59.7,189.17,33.78,6.2,1.74,4.63,43.68,0,0,0,0,0,0,0,159.58275167785234,7
2022-01-05,Mumbai,75.5,226.38,30.74,6.51,2.02,9.83,31.53,0,0,0,0,0,0,0,184.3061744966443,6
2022-01-06,Mumbai,51.69,156.23,25.28,7.62,1.42,7.95,26.45,0,0,0,0,0,0,0,137.69644295302012,7
2022-01-07,Mumbai,61.42,182.44,24.92,7.28,1.4,6.72,33.04,0,0,0,0,0,0,0,155.1111409395973,7
2022-01-08,Mumbai,46.98,150.17,21.24,5.44,1.35,6.93,15.56,0,0,0,0,0,0,0,133.67,7
2022-01-09,Mumbai,19.51,77.13,29.51,9.65,1.05,2.19,37.13,0,0,0,0,0,0,0,77.13,6
2022-01-10,Mumbai,27.39,111.23,34.07,7.34,1.1,1.61,40.55,0,0,0,0,0,0,0,107.79711409395973,7
2022-01-11,Mumbai,60.86,218.66,56.71,7.09,1.54,8.65,44.68,0,0,0,0,0,0,0,179.17677852348993,6
2022-01-12,Mumbai,51.19,170.58,41.0,10.11,1.31,9.58,37.1,0,0,0,0,0,0,0,147.2310067114094,7
2022-01-13,Mumbai,63.03,192.33,36.44,6.92,1.13,10.43,36.75,0,0,0,0,0,0,0,161.6823489932886,7
2022-01-14,Mumbai,69.88,211.72,35.08,16.63,1.24,9.67,30.89,0,0,0,0,0,0,0,174.56563758389262,7
2022-01-15,Mumbai,61.11,190.71,29.94,17.65,1.08,8.66,30.96,0,0,0,0,0,0,0,160.60597315436243,6
2022-01-16,Mumbai,48.04,157.01,30.69,20.61,1.0,9.64,42.49,0,0,0,0,0,0,0,138.21469798657716,7
2022-01-17,Mumbai,53.24,158.24,29.26,22.78,1.06,11.39,33.78,0,0,0,0,0,0,0,139.03194630872486,6
2022-01-18,Mumbai,57.44,183.24,48.49,16.49,1.26,12.23,27.72,0,0,0,0,0,0,0,155.6426845637584,7
2022-01-19,Mumbai,61.2,197.28,36.16,17.41,1.4,13.43,34.02,0,0,0,0,0,0,0,164.97127516778522,7
2022-01-20,Mumbai,43.57,142.14,32.5,27.27,1.1,10.66,29.48,0,0,0,0,0,0,0,128.33463087248322,7
2022-01-21,Mumbai,36.95,131.91,13.62,10.41,0.95,12.1,12.15,0,0,0,0,0,0,0,121.5375167785235,7
2022-01-22,Mumbai,33.25,115.85,13.26,27.51,0.76,16.4,8.05,0,0,0,0,0,0,0,110.86677852348993,7
2022-01-23,Mumbai,211.35,642.07,21.0,27.29,0.34,9.53,39.98,0,0,0,0,0,0,0,500.0,7
2022-01-24,Mumbai,107.68,417.64,29.97,26.92,0.46,6.3,58.35,0,0,0,0,0,0,0,384.5108860759494,7
2022-01-25,Mumbai,93.4,329.66,42.95,27.56,0.78,8.7,44.22,0,0,0,0,0,0,0,279.66,7
2022-01-26,Mumbai,82.01,274.64,41.56,26.85,0.94,8.38,49.52,0,0,0,0,0,0,0,224.64,7
2022-01-27,Mumbai,71.64,250.19,45.38,25.97,1.28,13.7,38.31,0,0,0,0,0,0,0,137.32275862068965,6
2022-01-28,Mumbai,50.73,182.83,40.84,25.87,0.94,15.23,56.23,0,0,0,0,0,0,0,155.37026845637587,6
2022-01-29,Mumbai,47.95,175.7,48.32,26.49,0.96,13.17,53.42,0,0,0,0,0,0,0,150.63288590604026,7
2022-01-30,Mumbai,59.24,196.21,48.18,24.84,1.34,12.52,39.89,0,0,0,0,0,0,0,164.2603355704698,7
2022-01-31,Mumbai,61.49,204.59,61.97,27.9,1.32,18.85,46.26,0,0,0,0,0,0,0,169.82825503355707,7
2022-02-01,Mumbai,58.0,192.33,48.17,22.51,1.32,17.01,24.58,0,0,0,0,0,0,0,161.6823489932886,7
2022-02-02,Mumbai,70.58,210.17,31.95,22.82,1.33,13.94,24.7,0,0,0,0,0,0,0,173.53577181208053,7
2022-02-03,Mumbai,68.66,200.54,22.55,29.11,1.15,14.03,16.88,0,0,0,0,0,0,0,167.1373154362416,7
2022-02-04,Mumbai,76.45,279.5,21.63,28.51,0.64,12.61,18.25,0,0,0,0,0,0,0,229.5,7
2022-02-05,Mumbai,90.34,324.29,33.25,22.69,0.94,14.46,32.69,0,0,0,0,0,0,0,274.29,6
2022-02-06,Mumbai,81.17,272.37,39.34,22.07,1.12,14.09,50.77,0,0,0,0,0,0,0,222.37,6
2022-02-07,Mumbai,55.35,189.59,31.69,30.96,0.78,10.41,26.1,0,0,0,0,0,0,0,159.86181208053694,7
2022-02-08,Mumbai,29.7,108.0,25.79,23.72,0.57,6.92,16.89,0,0,0,0,0,0,0,105.6510067114094,7
2022-02-09,Mumbai,40.04,141.54,27.69,21.15,0.68,7.4,13.65,0,0,0,0,0,0,0,127.93597315436242,7
2022-02-10,Mumbai,58.59,216.65,39.72,19.44,1.21,11.99,21.97,0,0,0,0,0,0,0,177.84127516778523,7
2022-02-11,Mumbai,46.59,180.03,42.43,22.25,0.94,9.88,40.79,0,0,0,0,0,0,0,153.5098657718121,7
2022-02-12,Mumbai,47.69,175.62,48.02,18.45,1.08,9.13,32.59,0,0,0,0,0,0,0,150.57973154362418,6
2022-02-13,Mumbai,59.87,200.65,49.56,20.01,1.38,10.83,40.32,0,0,0,0,0,0,0,167.21040268456375,7
2022-02-14,Mumbai,47.49,171.3,51.64,22.14,1.06,11.15,22.41,0,0,0,0,0,0,0,147.70939597315436,6
2022-02-15,Mumbai,32.87,124.97,45.52,21.16,0.87,8.84,15.97,0,0,0,0,0,0,0,116.92637583892618,7
2022-02-16,Mumbai,28.12,109.11,30.72,24.66,0.82,8.09,11.03,0,0,0,0,0,0,0,106.38852348993288,7
2022-02-17,Mumbai,34.84,124.39,32.17,25.45,0.96,9.55,14.45,0,0,0,0,0,0,0,116.5410067114094,7
2022-02-18,Mumbai,45.33,158.46,41.75,16.87,1.28,14.16,14.91,0,0,0,0,0,0,0,139.17812080536913,7
2022-02-19,Mumbai,52.19,186.28,67.84,11.52,1.47,15.74,15.29,0,0,0,0,0,0,0,157.66255033557047,7
2022-02-20,Mumbai,44.19,149.42,58.21,22.03,0.95,10.95,32.75,0,0,0,0,0,0,0,133.17167785234898,7
2022-02-21,Mumbai,61.39,223.8,66.37,11.56,1.67,15.04,27.67,0,0,0,0,0,0,0,182.59194630872486,7
2022-02-22,Mumbai,50.3,190.8,58.88,17.75,1.06,14.8,22.44,0,0,0,0,0,0,0,160.66577181208055,6
2022-02-23,Mumbai,51.4,188.54,59.57,12.1,1.45,15.18,10.6,0,0,0,0,0,0,0,159.1641610738255,7
2022-02-24,Mumbai,101.0,233.68,74.28,15.95,1.65,12.9,22.76,0,0,0,0,0,0,0,235.13793103448276,7
2022-02-25,Mumbai,79.365,282.53,84.99,15.08,1.49,15.24,31.83,1,0,0,0,0,0,0,232.52999999999997,7
2022-02-26,Mumbai,57.73,242.82,75.55,15.13,1.22,13.62,20.88,0,0,0,0,0,0,0,195.22939597315437,7
2022-02-27,Mumbai,56.4,204.78,51.46,10.99,1.42,15.29,25.13,0,0,0,0,0,0,0,169.95449664429532,7
2022-02-28,Mumbai,70.7,244.45,103.67,17.18,1.58,19.94,33.59,0,0,0,0,0,0,0,196.31241610738255,7
2022-03-01,Mumbai,64.98,220.63,68.16,20.76,1.26,17.75,43.52,0,0,0,0,0,0,0,180.4857046979866,7
2022-03-02,Mumbai,70.69,244.12,98.97,16.08,1.54,18.31,37.17,0,0,0,0,0,0,0,196.0931543624161,7
2022-03-03,Mumbai,70.54,257.19,79.28,14.99,1.65,18.52,37.13,0,0,0,0,0,0,0,207.19,7
2022-03-04,Mumbai,46.86,198.41,63.08,17.64,1.07,17.85,34.12,0,0,0,0,0,0,0,165.72208053691276,6
2022-03-05,Mumbai,64.01,249.11,95.5,26.22,1.21,25.34,49.5,0,0,0,0,0,0,0,199.40865771812082,7
2022-03-06,Mumbai,62.69,220.41,63.48,20.55,1.6,23.88,35.63,0,0,0,0,0,0,0,180.33953020134228,7
2022-03-07,Mumbai,65.35,220.11,70.49,21.2,1.65,20.24,32.49,0,0,0,0,0,0,0,180.1402013422819,7
2022-03-08,Mumbai,66.68,230.18,63.04,33.18,1.36,18.99,44.42,0,0,0,0,0,0,0,186.8310067114094,7
2022-03-09,Mumbai,63.45,215.01,56.63,28.14,1.39,19.2,30.25,0,0,0,0,0,0,0,176.75161073825504,7
2022-03-10,Mumbai,85.0,275.35,61.24,25.11,1.44,17.62,35.31,0,0,0,0,0,0,0,225.35000000000002,7
2022-03-11,Mumbai,71.11,236.73,64.91,26.41,1.57,16.75,34.76,0,0,0,0,0,0,0,191.18302013422817,7
2022-03-12,Mumbai,37.74,145.81,55.84,32.58,0.77,12.72,60.08,0,0,0,0,0,0,0,130.77308724832216,7
2022-03-13,Mumbai,55.1,201.01,60.57,23.91,1.22,18.44,33.48,0,0,0,0,0,0,0,167.44959731543622,7
2022-03-14,Mumbai,55.53,212.72,70.15,19.77,1.45,19.83,28.55,0,0,0,0,0,0,0,175.23006711409397,7
2022-03-15,Mumbai,72.8,270.77,63.07,29.14,1.46,11.75,40.69,0,0,0,0,0,0,0,220.76999999999998,7
2022-03-16,Mumbai,58.03,231.27,69.24,23.37,1.34,19.88,23.85,0,0,0,0,0,0,0,187.55523489932887,7
2022-03-17,Mumbai,69.15,263.26,69.63,29.17,1.41,13.89,26.85,0,0,0,0,0,0,0,213.26,7
2022-03-18,Mumbai,59.38,191.69,48.17,31.74,1.13,11.67,36.62,0,0,0,0,0,0,0,161.25711409395973,7
2022-03-19,Mumbai,33.88,117.94,34.07,34.13,0.64,6.52,12.34,0,0,0,0,0,0,0,112.25543624161074,7
2022-03-20,Mumbai,38.32,134.39,12.32,34.73,0.43,4.17,5.5,0,0,0,0,0,0,0,123.18530201342281,7
2022-03-21,Mumbai,58.55,212.13,15.42,29.62,0.66,8.81,14.42,0,0,0,0,0,0,0,174.83805369127515,7
2022-03-22,Mumbai,56.18,214.44,56.71,37.42,1.08,12.79,22.21,0,0,0,0,0,0,0,176.37288590604027,6
2022-03-23,Mumbai,60.66,236.76,60.63,20.52,1.05,14.74,23.9,0,0,0,0,0,0,0,191.20295302013423,5
2022-03-24,Mumbai,65.33,232.56,58.09,23.08,1.0,11.63,30.03,0,0,0,0,0,0,0,188.41234899328862,7
2022-03-25,Mumbai,34.3,122.3,37.77,26.01,0.71,8.49,11.94,0,0,0,0,0,0,0,115.15234899328858,7
2022-03-26,Mumbai,35.93,122.57,34.11,29.75,0.6,8.44,6.81,0,0,0,0,0,0,0,115.33174496644295,7
2022-03-27,Mumbai,35.09,120.55,21.39,29.53,0.38,5.58,8.09,0,0,0,0,0,0,0,113.98959731543624,7
2022-03-28,Mumbai,42.11,146.45,22.12,24.12,0.43,5.77,5.14,0,0,0,0,0,0,0,131.198322147651,7
2022-03-29,Mumbai,47.64,179.79,22.98,18.86,0.7,9.76,6.49,0,0,0,0,0,0,0,153.35040268456376,7
2022-03-30,Mumbai,45.04,178.94,19.92,18.98,0.66,10.42,4.46,0,0,0,0,0,0,0,152.78563758389262,7
